date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:58:55	3130/3130	---M--	200	added ('OK')	image/png	etag:%225a41187-c3a-51c499087f54b%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/image-overlay-link.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/image-overlay-link.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style.css?ver=4.4.2)
16:58:55	3171/3171	---M--	200	added ('OK')	image/png	etag:%225a4117d-c63-51c4990858834%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/image-overlay-video.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/image-overlay-video.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style.css?ver=4.4.2)
16:58:56	3300/3300	---M--	200	added ('OK')	image/png	etag:%225a4117a-ce4-51c499085844c%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/image-overlay.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/image-overlay.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style.css?ver=4.4.2)
16:58:56	3497/3497	---M--	200	added ('OK')	image/png	etag:%225a41159-da9-51c499069befc%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/top-search@2x.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/top-search@2x.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style.css?ver=4.4.2)
16:58:57	3299/3299	---M--	200	added ('OK')	image/png	etag:%225a410e1-ce3-51c4990619141%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/image-overlay-link@2x.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/image-overlay-link@2x.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style.css?ver=4.4.2)
16:58:58	3632/3632	---M--	200	added ('OK')	image/png	etag:%225a41166-e30-51c49906aff4b%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/image-overlay-video@2x.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/image-overlay-video@2x.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style.css?ver=4.4.2)
16:58:59	4036/4036	---M--	200	added ('OK')	image/png	etag:%225a41182-fc4-51c499085edc4%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/image-overlay@2x.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/image-overlay@2x.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style.css?ver=4.4.2)
16:59:01	37699/37699	---M--	200	added ('OK')	image/png	etag:%225a410e8-9343-51c4990626c00%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/upcoming-event.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/upcoming-event.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style.css?ver=4.4.2)
16:59:02	3086/3086	---M--	200	added ('OK')	image/png	etag:%225a41183-c0e-51c499085edc4%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/audio-play.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/audio-play.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style.css?ver=4.4.2)
16:59:03	2860/2860	---M--	200	added ('OK')	image/png	etag:%225a41185-b2c-51c499087f54b%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/audio-pause.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/audio-pause.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style.css?ver=4.4.2)
16:59:03	2868/2868	---M--	200	added ('OK')	image/png	etag:%225a4117c-b34-51c4990858834%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/audio-sound.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/audio-sound.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style.css?ver=4.4.2)
16:59:04	323476/323476	---M--	200	added ('OK')	image/jpeg	etag:%225a4301e-4ef94-52789ea80c97b%22	http://www.eptc.church/wp-content/uploads/2012/01/DSC03376-1.jpg	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/uploads/2012/01/DSC03376-1.jpg	(from http://www.eptc.church/)
16:59:04	2811/2811	---M--	200	added ('OK')	image/png	etag:%225a410f2-afb-51c4990630c28%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/accordion-title-active.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/accordion-title-active.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:05	2825/2825	---M--	200	added ('OK')	image/png	etag:%225a41115-b09-51c499064ec9f%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/accordion-title.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/accordion-title.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:05	3059/3059	---M--	200	added ('OK')	image/png	etag:%225a4110b-bf3-51c4990647387%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/testimonial-quote.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/testimonial-quote.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:05	2889/2889	---M--	200	added ('OK')	image/png	etag:%225a41110-b49-51c4990647387%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/nav-left.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/nav-left.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:06	2891/2891	---M--	200	added ('OK')	image/png	etag:%225a410f4-b4b-51c4990630c28%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/nav-right.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/nav-right.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:06	2816/2816	---M--	200	added ('OK')	image/png	etag:%225a4110a-b00-51c4990646f9f%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/accordion-title-active@2x.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/accordion-title-active@2x.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:06	2817/2817	---M--	200	added ('OK')	image/png	etag:%225a41113-b01-51c499064ec9f%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/accordion-title@2x.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/accordion-title@2x.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:07	3211/3211	---M--	200	added ('OK')	image/png	etag:%225a41112-c8b-51c499064e8b7%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/testimonial-quote@2x.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/testimonial-quote@2x.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:07	2938/2938	---M--	200	added ('OK')	image/png	etag:%225a41114-b7a-51c499064ec9f%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/nav-left@2x.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/nav-left@2x.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:07	2942/2942	---M--	200	added ('OK')	image/png	etag:%225a410f1-b7e-51c4990630c28%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/nav-right@2x.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/nav-right@2x.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:08	2847/2847	---M--	200	added ('OK')	image/png	etag:%225a41109-b1f-51c499063fe57%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/personnal-widget-left.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/personnal-widget-left.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:08	2839/2839	---M--	200	added ('OK')	image/png	etag:%225a4110e-b17-51c4990647387%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/personnal-widget-right.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/personnal-widget-right.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:08	3060/3060	---M--	200	added ('OK')	image/png	etag:%225a410f5-bf4-51c4990631010%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/search-button.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/search-button.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:08	2849/2849	---M--	200	added ('OK')	image/png	etag:%225a41116-b21-51c499064ec9f%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/li-arrow.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/dark/li-arrow.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:09	2879/2879	---M--	200	added ('OK')	image/png	etag:%225a4115e-b3f-51c49906a3814%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/li-arrow.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/li-arrow.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:09	3058/3058	---M--	200	added ('OK')	image/png	etag:%225a4113d-bf2-51c4990684415%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/search-button.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/search-button.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:09	2847/2847	---M--	200	added ('OK')	image/png	etag:%225a41151-b1f-51c49906941fc%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/personnal-widget-left.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/personnal-widget-left.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:10	2850/2850	---M--	200	added ('OK')	image/png	etag:%225a41156-b22-51c499069befc%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/personnal-widget-right.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/personnal-widget-right.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:10	1001/1001	---M--	200	added ('OK')	image/png	etag:%225a4113b-3e9-51c499068402d%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/copyright-back-to-top.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/copyright-back-to-top.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:10	2864/2864	---M--	200	added ('OK')	image/png	etag:%225a41158-b30-51c499069befc%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/nav-left.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/nav-left.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:11	2864/2864	---M--	200	added ('OK')	image/png	etag:%225a4113c-b30-51c4990684415%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/nav-right.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/nav-right.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:11	1053/1053	---M--	200	added ('OK')	image/png	etag:%225a41155-41d-51c499069befc%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/copyright-back-to-top@2x.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/copyright-back-to-top@2x.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:11	2895/2895	---M--	200	added ('OK')	image/png	etag:%225a4115c-b4f-51c499069c2e4%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/nav-left@2x.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/nav-left@2x.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:11	2890/2890	---M--	200	added ('OK')	image/png	etag:%225a41139-b4a-51c499067de85%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/nav-right@2x.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/nav-right@2x.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:13	25592/25592	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Feb%202016%2011:29:03%20GMT	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/carousel-nav-left.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/carousel-nav-left.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:14	25592/25592	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Feb%202016%2011:29:05%20GMT	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/carousel-nav-right.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/icon/light/carousel-nav-right.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style-custom.css?ver=4.4.2)
16:59:14	2440/2440	---M--	200	added ('OK')	text/css	etag:%225a8284e-988-52ca56edb6b7d%22	http://www.eptc.church/wp-content/plugins/easy-table/css/easy-table.css	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/plugins/easy-table/css/easy-table.css	(from http://www.eptc.church/wp-content/plugins/easy-table/themes/default/style.css?ver=1.6)
16:59:15	1362/1362	---M--	200	added ('OK')	image/png	etag:%225a41160-552-51c49906a3fe4%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/fancybox/fancybox_sprite.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/fancybox/fancybox_sprite.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/fancybox.css?ver=4.4.2)
16:59:15	43/43	---M--	200	added ('OK')	image/gif	etag:%225a41162-2b-51c49906a3fe4%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/fancybox/blank.gif	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/fancybox/blank.gif	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/fancybox.css?ver=4.4.2)
16:59:15	1003/1003	---M--	200	added ('OK')	image/png	etag:%225a41161-3eb-51c49906a3fe4%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/fancybox/fancybox_overlay.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/fancybox/fancybox_overlay.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/fancybox.css?ver=4.4.2)
16:59:16	6567/6567	---M--	200	added ('OK')	image/gif	etag:%225a41164-19a7-51c49906a824c%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/fancybox/fancybox_loading.gif	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/fancybox/fancybox_loading.gif	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/fancybox.css?ver=4.4.2)
16:59:17	117260/117260	---M--	200	added ('OK')	image/png	etag:%225a41184-1ca0c-51c4990877c33%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/upcoming-event@2x.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/upcoming-event@2x.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/style.css?ver=4.4.2)
16:59:17	6553/6553	---M--	200	added ('OK')	image/png	etag:%225a41165-1999-51c49906a824c%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/fancybox/fancybox_sprite@2x.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/fancybox/fancybox_sprite@2x.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/fancybox.css?ver=4.4.2)
16:59:18	13984/13984	---M--	200	added ('OK')	image/gif	etag:%225a41163-36a0-51c49906a824c%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/fancybox/fancybox_loading@2x.gif	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/fancybox/fancybox_loading@2x.gif	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/fancybox.css?ver=4.4.2)
16:59:21	25395/25395	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a4119b-6333-51c49908c8d10%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/font-awesome/fontawesome-webfont.eot?v=3.0.1	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/font-awesome/fontawesome-webfont3294.eot	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/font-awesome/font-awesome.css?ver=4.4.2)
16:59:21	25395/25395	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225a4119b-6333-51c49908c8d10%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/font-awesome/fontawesome-webfont.eot?	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/font-awesome/fontawesome-webfontd41d.eot	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/font-awesome/font-awesome.css?ver=4.4.2)
16:59:22	1737/1737	---M--	200	added ('OK')	image/gif	etag:%225a410e4-6c9-51c4990619911%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/nivo-slider/loading.gif	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/nivo-slider/loading.gif	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/nivo-slider.css?ver=4.4.2)
16:59:22	29380/29380	---M--	200	added ('OK')	application/x-font-woff	etag:%225a41198-72c4-51c499089be52%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/font-awesome/fontawesome-webfont.woff?v=3.0.1	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/font-awesome/fontawesome-webfont3294.woff	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/font-awesome/font-awesome.css?ver=4.4.2)
16:59:23	3365/3365	---M--	200	added ('OK')	image/png	etag:%225a410e5-d25-51c4990619911%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/nivo-slider/bg_direction_nav_custom.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/nivo-slider/bg_direction_nav_custom.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/nivo-slider.css?ver=4.4.2)
16:59:23	2800/2800	---M--	200	added ('OK')	image/png	etag:%225a4117b-af0-51c4990858834%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/images/slider-bullet-bg.png	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/images/slider-bullet-bg.png	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/nivo-slider.css?ver=4.4.2)
16:59:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Feb%202016%2011:29:15%20GMT	http://www.eptc.church/?p=3881	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/index41aa.html	(from http://www.eptc.church/who-we-are-2/)
16:59:24	2315/2315	---MC-	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202016%2011:29:15%20GMT	http://www.eptc.church/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.eptc.church%2Fwho-we-are-2%2F	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-json/oembed/1.0/embed031a.json	(from http://www.eptc.church/who-we-are-2/)
16:59:25	2406/2406	---MC-	200	added ('OK')	text/xml	date:Sat,%2027%20Feb%202016%2011:29:16%20GMT	http://www.eptc.church/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.eptc.church%2Fwho-we-are-2%2F&format=xml	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-json/oembed/1.0/embed5074	(from http://www.eptc.church/who-we-are-2/)
16:59:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Feb%202016%2011:29:17%20GMT	http://www.eptc.church/?p=3883	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/indexc67b.html	(from http://www.eptc.church/timings/)
16:59:25	2299/2299	---MC-	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202016%2011:29:16%20GMT	http://www.eptc.church/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.eptc.church%2Ftimings%2F	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-json/oembed/1.0/embeda113.json	(from http://www.eptc.church/timings/)
16:59:26	2390/2390	---MC-	200	added ('OK')	text/xml	date:Sat,%2027%20Feb%202016%2011:29:17%20GMT	http://www.eptc.church/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.eptc.church%2Ftimings%2F&format=xml	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-json/oembed/1.0/embedc580	(from http://www.eptc.church/timings/)
16:59:27	55096/55096	---M--	200	added ('OK')	application/x-font-ttf	etag:%225a4119d-d738-51c49908d8327%22	http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/font-awesome/fontawesome-webfont.ttf?v=3.0.1	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/font-awesome/fontawesome-webfont3294.ttf	(from http://www.eptc.church/wp-content/themes/realchurch-v1-06/stylesheet/font-awesome/font-awesome.css?ver=4.4.2)
16:59:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Feb%202016%2011:29:18%20GMT	http://www.eptc.church/?p=3885	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/index55c0.html	(from http://www.eptc.church/office-bearers-for-the-biennium-2015-2017/)
16:59:27	2449/2449	---MC-	200	added ('OK')	application/json	date:Sat,%2027%20Feb%202016%2011:29:18%20GMT	http://www.eptc.church/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.eptc.church%2Foffice-bearers-for-the-biennium-2015-2017%2F	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-json/oembed/1.0/embed32d2.json	(from http://www.eptc.church/office-bearers-for-the-biennium-2015-2017/)
16:59:28	2544/2544	---MC-	200	added ('OK')	text/xml	date:Sat,%2027%20Feb%202016%2011:29:19%20GMT	http://www.eptc.church/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.eptc.church%2Foffice-bearers-for-the-biennium-2015-2017%2F&format=xml	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/wp-json/oembed/1.0/embedc9f6	(from http://www.eptc.church/office-bearers-for-the-biennium-2015-2017/)
16:59:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Feb%202016%2011:29:20%20GMT	http://www.eptc.church/?p=3887	F:/churchwebsiteinaguration/churchwebsite/allfiles/EPTC%20Website/www.eptc.church/index5ae5.html	(from http://www.eptc.church/pastorate-committee/)
